dt,WS,WD,Month,hours,dayofyear,target
2018-05-15 00:00:00,1.3454761703809048,196.43363189697237,5,0,135,0.0
2018-05-15 01:00:00,4.064268151919042,194.51471710205035,5,1,135,86.43638483683259
2018-05-15 02:00:00,4.601197799046829,183.5792821248368,5,2,135,166.63138580322217
2018-05-15 03:00:00,4.219494501749669,185.76721954345663,5,3,135,120.41307703653928
2018-05-15 04:00:00,4.432304302851356,184.95278167724567,5,4,135,149.953381856282
2018-05-15 05:00:00,5.133262554804478,184.6142171223955,5,5,135,295.7343343098955
2018-05-15 06:00:00,5.111735502878818,179.77473449706983,5,6,135,327.6285527547198
2018-05-15 07:00:00,4.673077662785843,186.15744781494084,5,7,135,239.3374328613278
2018-05-15 08:00:00,4.172243436177566,204.79560089111283,5,8,135,140.27524439493774
2018-05-15 09:00:00,3.5298227866490635,217.299084981282,5,9,135,73.6463125546772
2018-05-15 10:00:00,3.0255865255991563,223.54528299967416,5,10,135,26.688334449504797
2018-05-15 11:00:00,1.66881167888641,163.59467347462953,5,11,135,0.0
2018-05-15 12:00:00,1.4016494055589015,92.78783798217768,5,12,135,0.0
2018-05-15 13:00:00,1.3792900145053844,267.22067769368465,5,13,135,0.0
2018-05-15 14:00:00,2.544927318890885,256.46711730957,5,14,135,0.0
2018-05-15 15:00:00,3.0882311662038133,259.60658518473264,5,15,135,1.6847000122070168
2018-05-15 16:00:00,1.4041514595349591,251.1986007690425,5,16,135,0.0
2018-05-15 17:00:00,2.390831828117365,220.7308527628577,5,17,135,0.0
2018-05-15 18:00:00,2.963395198186232,203.53361765543585,5,18,135,10.024804035822548
2018-05-15 19:00:00,5.723495960235589,183.13223266601503,5,19,135,462.7177581787105
2018-05-15 20:00:00,7.1682436466217,192.56891886393183,5,20,135,929.7604573567692
2018-05-15 21:00:00,8.214074850082392,192.28433227539,5,21,135,1343.4719848632783
2018-05-15 22:00:00,10.355691909789993,190.7822163899735,5,22,135,2316.9855143229133
2018-05-15 23:00:00,12.244843324025418,199.8632863362625,5,23,135,3214.044474283852
2018-05-16 00:00:00,12.271623452504434,198.5377019246415,5,0,136,3142.974405924475
2018-05-16 01:00:00,12.061385313669817,198.96221669514895,5,1,136,3007.719156901038
2018-05-16 02:00:00,12.131818294525084,199.01069895426383,5,2,136,3078.2158610026017
2018-05-16 03:00:00,12.385415077209416,195.3918177286778,5,3,136,3210.1886800130183
2018-05-16 04:00:00,12.385573228200236,190.6028340657548,5,4,136,3208.8441975911437
2018-05-16 05:00:00,12.10913340250645,187.80778503417932,5,5,136,3050.815836588538
2018-05-16 06:00:00,10.55238517125442,190.37699635823515,5,6,136,2502.62170410156
2018-05-16 07:00:00,8.267213980356845,187.5357818603512,5,7,136,1461.3403015136707
2018-05-16 08:00:00,7.716667175292962,201.32971954345663,5,8,136,1236.5236612955712
2018-05-16 09:00:00,8.584985415140784,207.37393442789667,5,9,136,1495.7263488769506
2018-05-16 10:00:00,7.818769057591749,216.2672678629555,5,10,136,1314.026763916015
2018-05-16 11:00:00,7.77702506383259,226.52511088053333,5,11,136,1309.2444864908828
2018-05-16 12:00:00,5.315970102945959,247.5434163411452,5,12,136,387.2602971394852
2018-05-16 13:00:00,4.693747520446771,243.5461527506505,5,13,136,226.8712514241532
2018-05-16 14:00:00,3.9302133321762014,245.62306722005152,5,14,136,92.64151891072576
2018-05-16 15:00:00,4.193097551663712,249.18115234374952,5,15,136,110.93321736653624
2018-05-16 16:00:00,4.670056581497188,247.1976826985672,5,16,136,172.30652236938425
2018-05-16 17:00:00,5.140605131785068,235.88014984130817,5,17,136,258.0930328369135
2018-05-16 18:00:00,6.719690084457393,221.21420033772748,5,18,136,706.667795817057
2018-05-16 19:00:00,7.21926871935526,213.9718678792315,5,19,136,867.7712097167965
2018-05-16 20:00:00,9.597043037414538,200.92621612548783,5,20,136,1884.7000122070283
2018-05-16 21:00:00,11.521648089090933,189.89474741617784,5,21,136,2837.1038818359334
2018-05-16 22:00:00,11.373223145802768,193.451797485351,5,22,136,2812.3549804687464
2018-05-16 23:00:00,11.124650160471552,200.19668579101503,5,23,136,2656.65861002604
2018-05-17 00:00:00,11.979993502298932,189.6164525349932,5,0,137,3021.06213378906
2018-05-17 01:00:00,12.158578395843447,191.46087900797465,5,1,137,3120.651489257812
2018-05-17 02:00:00,10.280183474222769,196.64496866861933,5,2,137,2329.460327148435
2018-05-17 03:00:00,9.73809639612832,197.86973571777295,5,3,137,1982.457153320312
2018-05-17 04:00:00,9.819866021474168,198.78506724039684,5,4,137,2064.287658691403
2018-05-17 05:00:00,8.440949360529578,200.03291829427036,5,5,137,1453.4489949544234
2018-05-17 06:00:00,7.032510836919147,194.2577692667637,5,6,137,839.5543009440095
2018-05-17 07:00:00,6.012512445449823,207.22331746419232,5,7,137,375.2404009501135
2018-05-17 08:00:00,7.751786708831777,222.2339172363278,5,8,137,77.82991536458333
2018-05-17 09:00:00,6.13810523351033,236.28198242187463,5,9,137,536.5622762044264
2018-05-17 10:00:00,5.274252653121944,224.40986633300733,5,10,137,370.743695576985
2018-05-17 11:00:00,5.9115132490793805,222.84583536783816,5,11,137,532.0625534057614
2018-05-17 12:00:00,6.598960955937696,226.83283233642533,5,12,137,867.0385055541971
2018-05-17 13:00:00,9.618904431660964,214.01193237304636,5,13,137,1945.619995117185
2018-05-17 14:00:00,8.33500981330871,212.80594889322867,5,14,137,1429.985254923499
2018-05-17 15:00:00,7.177154223124181,233.3149159749345,5,15,137,966.3876851399716
2018-05-17 16:00:00,7.683199961980178,236.97513580322217,5,16,137,1167.94031778971
2018-05-17 17:00:00,5.7213838100433305,245.38621520996048,5,17,137,459.24387613932254
2018-05-17 18:00:00,5.6267053286234505,232.29161326090448,5,18,137,435.3895187377925
2018-05-17 19:00:00,7.454161087671911,232.659266153971,5,19,137,1082.5957031249966
2018-05-17 20:00:00,6.857716321945187,227.2405827840163,5,20,137,775.9785970052054
2018-05-17 21:00:00,5.569243510564164,233.953450520833,5,21,137,434.4717267354326
2018-05-17 22:00:00,4.640513221422826,250.38873036702415,5,22,137,247.46656622489263
2018-05-17 23:00:00,6.790795405705765,253.301818847656,5,23,137,795.778132120767
2018-05-18 00:00:00,8.748784780502305,268.97803243001266,5,0,138,1755.4176127115873
2018-05-18 01:00:00,6.887051661809282,262.5088831583655,5,1,138,978.3410085042306
2018-05-18 02:00:00,3.24759209156036,249.35579204559292,5,2,138,41.93554310003911
2018-05-18 03:00:00,2.0381966630617714,84.14558537801092,5,3,138,0.0
2018-05-18 04:00:00,2.6191566387812237,197.75723520914684,5,4,138,0.0
2018-05-18 05:00:00,3.319317658742265,182.32991536458283,5,5,138,13.86560185750325
2018-05-18 06:00:00,2.373878141244245,166.44491863250676,5,6,138,0.1509887178738911
2018-05-18 07:00:00,2.138914326826725,119.81359227498344,5,7,138,0.0
2018-05-18 08:00:00,2.235745231310522,98.77611923217756,5,8,138,0.0
2018-05-18 09:00:00,2.1457951267560267,65.53159586588535,5,9,138,0.0
2018-05-18 10:00:00,0.8657407164573666,123.14052681128167,5,10,138,0.0
2018-05-18 11:00:00,1.255041003227229,262.988314310709,5,11,138,0.0
2018-05-18 12:00:00,2.1382486621538765,245.50364939371696,5,12,138,0.0
2018-05-18 13:00:00,3.757335384686782,244.93999989827415,5,13,138,87.53459930419899
2018-05-18 14:00:00,4.250211795171098,256.38684844970663,5,14,138,137.33489545186336
2018-05-18 15:00:00,3.721372683842972,264.2977650960282,5,15,138,85.97523752848268
2018-05-18 16:00:00,1.9333573579788152,295.84281412760384,5,16,138,0.0
2018-05-18 17:00:00,1.8943156599998432,287.92148844401,5,17,138,0.0
2018-05-18 18:00:00,2.59469217061996,263.59095001220635,5,18,138,0.0
2018-05-18 19:00:00,4.116535703341159,215.12873331705663,5,19,138,87.97655169169089
2018-05-18 20:00:00,4.64130806922912,192.76675160725867,5,20,138,166.18208440144824
2018-05-18 21:00:00,3.653612017631527,187.39108022053983,5,21,138,45.46192447344446
2018-05-18 22:00:00,2.8924117883046416,200.99396514892533,5,22,138,0.0
2018-05-18 23:00:00,2.8978428840637167,190.084200541178,5,23,138,19.48743502298988
2018-05-19 00:00:00,4.745003461837763,179.08014933268183,5,0,139,203.4722073872881
2018-05-19 01:00:00,4.5286059776941885,194.978548685709,5,1,139,189.12935447692848
2018-05-19 02:00:00,4.09839761257171,219.7259826660152,5,2,139,135.22214603424047
2018-05-19 03:00:00,4.518587986628209,252.27521769205683,5,3,139,175.5899848937984
2018-05-19 04:00:00,4.829433043797807,210.128052393595,5,4,139,261.43419456481905
2018-05-19 05:00:00,3.0033294359842864,21.1906776030858,5,5,139,1.6587008268106722
2018-05-19 06:00:00,2.330855528513585,46.8659966786702,5,6,139,0.0
2018-05-19 07:00:00,2.63826715946197,83.51154327392558,5,7,139,0.0
2018-05-19 08:00:00,3.597881952921545,71.10835901896154,5,8,139,62.72758865356437
2018-05-19 09:00:00,3.8448189099629686,89.13924789428692,5,9,139,34.061267534891634
2018-05-19 10:00:00,4.084446032841993,160.43146514892518,5,10,139,100.09408569335908
2018-05-19 11:00:00,3.151313543319697,200.90531667073515,5,11,139,39.41401012738538
2018-05-19 12:00:00,2.6360495090484584,214.03145345052036,5,12,139,0.6932776769002267
2018-05-19 13:00:00,2.653542180856065,263.4915517171218,5,13,139,2.142802874247232
2018-05-19 14:00:00,2.6401910980542467,140.43272495269753,5,14,139,0.0
2018-05-19 15:00:00,4.865975379943841,64.50799115498855,5,15,139,182.7591212590532
2018-05-19 16:00:00,3.3329774538675903,92.04620107014944,5,16,139,53.60334523518868
2018-05-19 17:00:00,4.272543986638381,125.73580169677666,5,17,139,126.9941164652505
2018-05-19 18:00:00,2.98397513230641,157.16888173421182,5,18,139,31.021083434422724
2018-05-19 19:00:00,4.935314734776808,143.683850606282,5,19,139,244.23349380493136
2018-05-19 20:00:00,5.61728962262471,139.15658315022733,5,20,139,398.4020665486652
2018-05-19 21:00:00,7.6557982762654575,146.09348551432268,5,21,139,1036.2075703938792
2018-05-19 22:00:00,3.86761762698491,139.37731615702265,5,22,139,173.3140664994715
2018-05-19 23:00:00,1.7936755617459588,161.4129721323645,5,23,139,0.0
2018-05-20 00:00:00,3.9678231477737382,43.89502255121861,5,0,140,134.9340794881183
2018-05-20 01:00:00,2.1346576015154493,104.8408203124997,5,1,140,17.875840107599892
2018-05-20 02:00:00,2.9362086455027185,82.16046778360997,5,2,140,34.7029444376626
2018-05-20 03:00:00,5.072892109553015,72.61536916097002,5,3,140,265.17579650878866
2018-05-20 04:00:00,5.876730124155677,66.50753657023107,5,4,140,484.57773844401
2018-05-20 05:00:00,6.71986643473307,57.73730786641435,5,5,140,762.9028116861977
2018-05-20 06:00:00,7.122634013493851,62.43554433186845,5,6,140,911.0451354980464
2018-05-20 07:00:00,6.111037174860631,63.688585281372006,5,7,140,586.6775360107418
2018-05-20 08:00:00,5.438959678014114,38.10262616475416,5,8,140,449.5778045654295
2018-05-20 09:00:00,5.175245761871333,32.892211914062464,5,9,140,365.3256479899085
2018-05-20 10:00:00,5.761732180913284,19.656174818674668,5,10,140,477.40862019856735
2018-05-20 11:00:00,5.222871621449784,15.691948254903084,5,11,140,326.6917521158852
2018-05-20 12:00:00,6.14364862442016,11.395840644836374,5,12,140,563.36067199707
2018-05-20 13:00:00,6.5325570106506285,20.101701895395863,5,13,140,697.9185791015622
2018-05-20 14:00:00,8.309759775797522,38.3765118916829,5,14,140,1478.3807779947865
2018-05-20 15:00:00,7.942717711130773,39.02828025817868,5,15,140,1455.257995605465
2018-05-20 16:00:00,7.032652775446568,57.02230199178055,5,16,140,949.7434488932264
2018-05-20 17:00:00,7.759874979654942,60.07130559285475,5,17,140,1200.797678629553
2018-05-20 18:00:00,8.200184027353918,65.19154294331862,5,18,140,1461.93098958333
2018-05-20 19:00:00,7.535860379536939,73.03394699096675,5,19,140,1057.899342854816
2018-05-20 20:00:00,6.999475797017412,68.45692125956215,5,20,140,809.9796549479161
2018-05-20 21:00:00,7.331294139226273,54.14241027832025,5,21,140,1018.9835611979156
2018-05-20 22:00:00,6.942017237345372,59.3364416758219,5,22,140,808.6454569498695
2018-05-20 23:00:00,7.194812695185338,58.31366030375158,5,23,140,954.1630554199204
2018-05-21 00:00:00,7.701118548711136,61.16353225708003,5,0,141,1197.9819742838515
2018-05-21 01:00:00,8.761586189270018,69.43594487508133,5,1,141,1627.081319173175
2018-05-21 02:00:00,9.337316036224363,67.60195795694983,5,2,141,1880.8393147786437
2018-05-21 03:00:00,9.514702955881743,70.98473993937168,5,3,141,1840.3856608072883
2018-05-21 04:00:00,7.97622982660929,72.76344807942704,5,4,141,1274.45882161458
2018-05-21 05:00:00,7.748910824457798,72.3812917073567,5,5,141,1219.0406697591118
2018-05-21 06:00:00,7.5859238306681265,69.63632074991857,5,6,141,1163.947214762365
2018-05-21 07:00:00,7.485548575719192,69.75742085774735,5,7,141,1135.5726928710894
2018-05-21 08:00:00,7.885735829671218,66.61479949951165,5,8,141,1314.4323120117167
2018-05-21 09:00:00,8.512326240539547,64.28814888000484,5,9,141,1622.1808268229115
2018-05-21 10:00:00,8.104239940643307,57.86959775288895,5,10,141,1444.678507486975
2018-05-21 11:00:00,9.05252075195312,57.66581026713047,5,11,141,1883.460856119792
2018-05-21 12:00:00,9.01954046885172,56.70537058512368,5,12,141,1870.65500895182
2018-05-21 13:00:00,8.782334963480627,54.06068992614741,5,13,141,1752.6533406575484
2018-05-21 14:00:00,9.553610165913884,55.56615829467768,5,14,141,2141.9323323567683
2018-05-21 15:00:00,9.720882097880024,54.27678998311357,5,15,141,2245.894999186195
2018-05-21 16:00:00,9.116027990976963,54.96505928039545,5,16,141,2009.5178426106731
2018-05-21 17:00:00,11.048351287841768,60.34291203816727,5,17,141,2764.790323893229
2018-05-21 18:00:00,9.536552906036365,66.76091003417964,5,18,141,2154.726338704425
2018-05-21 19:00:00,8.690472761789954,75.84384028116858,5,19,141,1704.681518554685
2018-05-21 20:00:00,8.417571306228632,76.18697865804033,5,20,141,1564.369425455726
2018-05-21 21:00:00,7.769121964772537,76.04822413126624,5,21,141,1186.3851725260367
2018-05-21 22:00:00,7.735969384511307,72.28683217366532,5,22,141,1192.759368896482
2018-05-21 23:00:00,8.651842753092444,70.07593917846675,5,23,141,1689.247151692705
2018-05-22 00:00:00,7.873027960459386,68.87678591410314,5,0,142,1315.282999674475
2018-05-22 01:00:00,8.156680901845291,63.12049547831212,5,1,142,1468.4154866536437
2018-05-22 02:00:00,7.7769258022308305,63.7590427398681,5,2,142,1264.90384928385
2018-05-22 03:00:00,7.645692666371659,62.04970232645667,5,3,142,1192.214131673175
2018-05-22 04:00:00,7.566584030787145,62.87274551391595,5,4,142,1109.0079956054633
2018-05-22 05:00:00,7.695301453272497,63.16789627075192,5,5,142,1207.298909505205
2018-05-22 06:00:00,6.966696023941036,57.9690125783284,5,6,142,892.8137410481746
2018-05-22 07:00:00,6.9123352368672615,55.994181950887,5,7,142,879.2219848632809
2018-05-22 08:00:00,5.878686269124345,51.48007011413571,5,8,142,518.0815531412754
2018-05-22 09:00:00,5.783384720484412,47.6253757476806,5,9,142,490.37459309895786
2018-05-22 10:00:00,6.056525150934852,38.93106587727858,5,10,142,575.8830668131509
2018-05-22 11:00:00,6.57511432965596,34.857496579488064,5,11,142,762.5287984212235
2018-05-22 12:00:00,5.0209248065948415,45.81578763326005,5,12,142,310.8434015909825
2018-05-22 13:00:00,5.075264851252233,40.50401941935218,5,13,142,301.232818603515
2018-05-22 14:00:00,5.754423220952347,37.036663691202754,5,14,142,460.2608896891273
2018-05-22 15:00:00,6.635317961374915,37.91198412577307,5,15,142,759.3537902832014
2018-05-22 16:00:00,7.402313788731888,35.49876403808588,5,16,142,1178.436035156247
2018-05-22 17:00:00,6.034450848897294,37.84363492329911,5,17,142,609.2972056070959
2018-05-22 18:00:00,3.757389148076372,51.65647506713864,5,18,142,77.82337633768697
2018-05-22 19:00:00,4.997060179710381,51.315580368041935,5,19,142,271.8131332397458
2018-05-22 20:00:00,4.29090841611226,63.4967339833577,5,20,142,139.22246917088788
2018-05-22 21:00:00,2.62300531069437,81.68832397460933,5,21,142,1.4964779218037918
2018-05-22 22:00:00,1.2133182287216142,89.3274593353269,5,22,142,0.0
2018-05-22 23:00:00,3.1719090143839463,72.68824513753249,5,23,142,18.46709314982095
2018-05-23 00:00:00,2.9050440390904697,76.13624127705886,5,0,143,5.640333175659166
2018-05-23 01:00:00,3.8023556868235233,72.18656285603836,5,1,143,51.64358965555821
2018-05-23 02:00:00,3.280920982360835,80.50082015991207,5,2,143,46.9087149302162
2018-05-23 03:00:00,3.27516170342763,79.41671625773107,5,3,143,12.948590199152612
2018-05-23 04:00:00,2.8747991323471016,82.98608398437494,5,4,143,5.682840477054312
2018-05-23 05:00:00,3.4718716144561697,73.75426483154291,5,5,143,38.92867636680585
2018-05-23 06:00:00,2.9507679939269966,83.10321044921868,5,6,143,1.7602483431498166
2018-05-23 07:00:00,2.4870462020238184,77.34796778360999,5,7,143,0.0
2018-05-23 08:00:00,2.9284038146336813,75.15977732340488,5,8,143,0.0
2018-05-23 09:00:00,3.6011449893315586,71.98342641194655,5,9,143,27.662762562433844
2018-05-23 10:00:00,2.848261157671605,80.06478500366207,5,10,143,2.3156113028526297
2018-05-23 11:00:00,3.318203330039973,75.11104075113927,5,11,143,21.01882712046295
2018-05-23 12:00:00,3.4176112016041995,71.0179424285888,5,12,143,20.199588457743307
2018-05-23 13:00:00,3.691893855730688,66.86579449971511,5,13,143,60.64400418599429
2018-05-23 14:00:00,4.324621677398677,59.501109441121365,5,14,143,167.88753986358603
2018-05-23 15:00:00,5.646781206130975,61.534178415934186,5,15,143,434.88745117187455
2018-05-23 16:00:00,4.8430256048838265,69.36869812011713,5,16,143,247.3934529622392
2018-05-23 17:00:00,3.66852223873138,88.65829340616857,5,17,143,111.97959391276032
2018-05-23 18:00:00,2.988311131795243,102.03285090128544,5,18,143,4.838280200958239
2018-05-23 19:00:00,4.1742325623830085,124.81406529744434,5,19,143,151.23456192016582
2018-05-23 20:00:00,5.260176817576087,156.952768961588,5,20,143,304.00260035196885
2018-05-23 21:00:00,5.467102209726967,175.0974019368485,5,21,143,392.84748331705697
2018-05-23 22:00:00,4.000838597615555,184.6530507405593,5,22,143,131.0101194381712
2018-05-23 23:00:00,4.132573246955867,177.5154851277663,5,23,143,137.2570667266845
2018-05-24 00:00:00,4.610149423281345,196.319249471028,5,0,144,178.68507385253864
2018-05-24 01:00:00,3.5798652172088565,223.26376342773383,5,1,144,77.77644093831363
2018-05-24 02:00:00,2.48568532864252,273.57844320932975,5,2,144,0.0
2018-05-24 03:00:00,3.770481040080383,194.22941843668568,5,3,144,120.43721516927047
2018-05-24 04:00:00,4.004518707593278,230.934951782226,5,4,144,99.5281152725218
2018-05-24 05:00:00,2.026618480682367,214.7889684041335,5,5,144,2.839783350626617
2018-05-24 06:00:00,1.293817102909084,91.15163548787422,5,6,144,0.0
2018-05-24 07:00:00,1.7736828426519975,76.64517656962063,5,7,144,0.0
2018-05-24 08:00:00,2.337565044562015,95.43479728698708,5,8,144,0.0
2018-05-24 09:00:00,4.674705664316808,66.78576405843096,5,9,144,171.80683867136608
2018-05-24 10:00:00,4.8191842238108284,61.96247609456376,5,10,144,232.1376342773435
2018-05-24 11:00:00,5.25185934702555,60.95399856567378,5,11,144,334.08963775634714
2018-05-24 12:00:00,5.703047513961788,48.69164339701332,5,12,144,484.5648651123044
2018-05-24 13:00:00,7.779848496119176,58.49385833740229,5,13,144,1188.5100809733035
2018-05-24 14:00:00,8.332043488820391,53.043429692586216,5,14,144,1440.570220947263
2018-05-24 15:00:00,8.462972958882643,60.68235905965164,5,15,144,1540.4916788736916
2018-05-24 16:00:00,8.809465567270907,74.64503860473629,5,16,144,1561.1824951171832
2018-05-24 17:00:00,7.778978745142614,76.52245076497393,5,17,144,1090.267252604162
2018-05-24 18:00:00,6.013698736826576,73.38998921712233,5,18,144,557.570264180501
2018-05-24 19:00:00,8.524769783019995,153.99640019734667,5,19,144,1750.1100591023735
2018-05-24 20:00:00,4.455949306488032,139.36699231465624,5,20,144,411.9677453835804
2018-05-24 21:00:00,2.9865529934565185,81.66260719299301,5,21,144,22.732251962025952
2018-05-24 22:00:00,3.836696863174435,74.68676821390767,5,22,144,120.61371803283686
2018-05-24 23:00:00,6.565979480743404,52.47009595235183,5,23,144,735.5923817952458
2018-05-25 00:00:00,6.964275916417435,56.561878840128536,5,0,145,856.7422587076818
2018-05-25 01:00:00,6.442359526952102,58.564608891804966,5,1,145,683.8400929768877
2018-05-25 02:00:00,8.811707258224482,71.3379859924316,5,2,145,1741.4931640624966
2018-05-25 03:00:00,5.602355837821954,94.20586522420231,5,3,145,568.3724187215158
2018-05-25 04:00:00,5.659517248471573,64.31672477722165,5,4,145,568.7121569315591
2018-05-25 05:00:00,4.17594452699025,72.61113103230784,5,5,145,262.95465977986515
2018-05-25 06:00:00,9.704717477162667,50.61193339029944,5,6,145,2389.607177734373
2018-05-25 07:00:00,10.88086016972855,61.66429138183588,5,7,145,2796.726521809895
2018-05-25 08:00:00,9.183779001235946,59.53747367858882,5,8,145,1933.92250569661
2018-05-25 09:00:00,8.346143881479891,56.692530314127545,5,9,145,1606.3955485025983
2018-05-25 10:00:00,7.110640764236446,36.06371466318763,5,10,145,1089.9768880208294
2018-05-25 11:00:00,7.410494168599442,36.44086583455398,5,11,145,1197.889160156245
2018-05-25 12:00:00,8.24919422467549,35.50669797261552,5,12,145,1583.4948323567685
2018-05-25 13:00:00,9.439399083455385,29.3810497919718,5,13,145,2177.87902832031
2018-05-25 14:00:00,10.280052820841435,32.164265632629345,5,14,145,2646.654052734373
2018-05-25 15:00:00,11.295414924621534,37.59689203898108,5,15,145,3050.000976562498
2018-05-25 16:00:00,10.69177993138628,45.6216290791829,5,16,145,2808.24133300781
2018-05-25 17:00:00,9.34111134211222,41.85332552591955,5,17,145,2265.4914957682267
2018-05-25 18:00:00,8.119580109914137,43.6981703440348,5,18,145,1627.72650146484
2018-05-25 19:00:00,9.70279312133786,34.35743014017735,5,19,145,2416.502014160153
2018-05-25 20:00:00,10.087336699167864,44.572795867919886,5,20,145,2575.0592041015584
2018-05-25 21:00:00,8.883969624837235,48.61825434366856,5,21,145,1911.491841634112
2018-05-25 22:00:00,8.565456469853713,50.67262140909825,5,22,145,1712.315511067705
2018-05-25 23:00:00,8.335165103276566,47.878695170084576,5,23,145,1561.53948974609
2018-05-26 00:00:00,9.453898429870597,46.02673530578607,5,0,146,2153.6066487630183
2018-05-26 01:00:00,10.080125808715776,42.49756558736161,5,1,146,2414.117492675778
2018-05-26 02:00:00,10.37125539779658,44.17480532328282,5,2,146,2424.4861450195267
2018-05-26 03:00:00,9.064767837524409,37.91157658894851,5,3,146,1971.7460123697883
2018-05-26 04:00:00,8.304217259089148,44.659099578857365,5,4,146,1629.0729980468716
2018-05-26 05:00:00,7.60995817184448,50.5791365305582,5,5,146,1263.636718749996
2018-05-26 06:00:00,7.631623506546016,40.15085983276364,5,6,146,1335.8926798502582
2018-05-26 07:00:00,8.315380016962681,34.152463277180914,5,7,146,1640.8293660481734
2018-05-26 08:00:00,8.68292474746704,33.53046671549477,5,8,146,1870.645182291665
2018-05-26 09:00:00,8.937641620635983,33.423274993896435,5,9,146,1909.3102010091131
2018-05-26 10:00:00,9.122713724772131,33.7171233495076,5,10,146,2051.8228556315066
2018-05-26 11:00:00,11.302326838175418,44.72439130147291,5,11,146,2971.395792643225
2018-05-26 12:00:00,12.523450056711782,44.45176188151037,5,12,146,3529.68400065104
2018-05-26 13:00:00,11.6284233729044,44.4550654093424,5,13,146,3226.764648437498
2018-05-26 14:00:00,11.299050013224232,44.5538317362467,5,14,146,3079.958862304685
2018-05-26 15:00:00,12.049888292948353,39.7386264801025,5,15,146,3353.664835611975
2018-05-26 16:00:00,12.45856332778925,42.11299324035642,5,16,146,3408.3360188802067
2018-05-26 17:00:00,10.932374000549268,44.80734952290848,5,17,146,2986.6043294270835
2018-05-26 18:00:00,12.7715814908345,51.39240264892573,5,18,146,3416.6960042317683
2018-05-26 19:00:00,12.25156656901035,48.7934583028157,5,19,146,3360.475504557288
2018-05-26 20:00:00,11.7587517102559,38.53277015686032,5,20,146,3273.068115234372
2018-05-26 21:00:00,8.725376605987535,40.17228507995602,5,21,146,1849.9201863606731
2018-05-26 22:00:00,8.865836222966493,32.7669165929158,5,22,146,1971.1731974283816
2018-05-26 23:00:00,9.713528951009096,26.004577954610152,5,23,146,2442.1178385416647
2018-05-27 00:00:00,7.346028407414747,23.206432978312133,5,0,147,1230.9655303955055
2018-05-27 01:00:00,8.029909531275427,18.79632711410519,5,1,147,1461.3090006510383
2018-05-27 02:00:00,8.70318762461344,125.12477143605535,5,2,147,1747.8464965820267
2018-05-27 03:00:00,6.367025216420461,227.70432535807237,5,3,147,1346.918660481767
2018-05-27 04:00:00,11.650099436442025,69.1570663452148,5,4,147,2376.7126668294254
2018-05-27 05:00:00,11.944881439208933,74.97989781697588,5,5,147,3130.4537760416647
2018-05-27 06:00:00,9.44133583704629,61.60046068827307,5,6,147,2037.9516398111948
2018-05-27 07:00:00,7.677858432133988,65.66049067179357,5,7,147,1192.9886372884075
2018-05-27 08:00:00,7.943404277165725,68.96860504150385,5,8,147,1321.3990376790334
2018-05-27 09:00:00,6.457890590031937,52.86627006530758,5,9,147,753.8733113606768
2018-05-27 10:00:00,6.189540545145665,38.963288307189885,5,10,147,662.9136250813789
2018-05-27 11:00:00,7.768835385640458,35.146708170572865,5,11,147,1350.31218465169
2018-05-27 12:00:00,8.341849327087399,75.81315310796091,5,12,147,1717.2979939778616
2018-05-27 13:00:00,9.573684692382786,20.686500231424915,5,13,147,2384.559682210283
2018-05-27 14:00:00,9.666759014129624,26.88496303558345,5,14,147,2381.6566975911437
2018-05-27 15:00:00,9.927871386210096,33.987601915995235,5,15,147,2333.243143717447
2018-05-27 16:00:00,9.68461275100706,48.57124201456702,5,16,147,2313.976338704425
2018-05-27 17:00:00,7.594244162241612,57.39151318867994,5,17,147,1190.0478210449191
2018-05-27 18:00:00,5.699700752894078,57.02289326985672,5,18,147,431.11760457356735
2018-05-27 19:00:00,5.875254472096756,41.54463768005367,5,19,147,536.8219960530597
2018-05-27 20:00:00,7.054835875829059,42.111546198526966,5,20,147,968.0588073730456
2018-05-27 21:00:00,7.577917098999019,36.87702242533363,5,21,147,1199.7593383789033
2018-05-27 22:00:00,8.378950516382849,43.818421681721965,5,22,147,1644.6535034179667
2018-05-27 23:00:00,8.660534381866452,46.17464828491205,5,23,147,1747.667338053382
2018-05-28 00:00:00,9.223998228708895,46.92235819498693,5,0,148,2087.5709838867133
2018-05-28 01:00:00,8.795455455780024,41.01520474751785,5,1,148,1821.6664835611948
2018-05-28 02:00:00,8.365300496419266,38.17453575134272,5,2,148,1568.9763387044234
2018-05-28 03:00:00,7.902852614720657,41.2469863891601,5,3,148,1326.48634847005
2018-05-28 04:00:00,7.005990028381343,33.4656699498494,5,4,148,975.2303975423166
2018-05-28 05:00:00,8.368676582972205,26.86180655161533,5,5,148,1644.2333170572867
2018-05-28 06:00:00,8.484953880310053,32.42552248636877,5,6,148,1719.01281738281
2018-05-28 07:00:00,8.926559448242182,32.304484685262004,5,7,148,1940.69533284505
2018-05-28 08:00:00,8.056419928868607,32.39863427480055,5,8,148,1486.3961385091116
2018-05-28 09:00:00,7.78047927220662,26.941421826680468,5,9,148,1334.517862955725
2018-05-28 10:00:00,7.830549160639438,15.97316519419348,5,10,148,1278.1573893229142
2018-05-28 11:00:00,8.946052869160965,23.206531683603885,5,11,148,1846.014343261715
2018-05-28 12:00:00,10.305321693420373,20.74000167846675,5,12,148,2567.4305419921834
