PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-01-06T12:00:00Z,2021-01-06T11:00:00Z,PT60M,4.9,162,41.0,1.2,143,65,18,161,189,147,6.6,76.8,0.0,975.0,163,2.6,74,0.25
2021-01-06T13:00:00Z,2021-01-06T12:00:00Z,PT60M,4.9,149,53.6,1.0,86,0,0,86,83,86,7.1,76.1,0.0,974.5,155,2.9,78,0.25
2021-01-06T14:00:00Z,2021-01-06T13:00:00Z,PT60M,4.3,136,66.9,1.1,26,0,0,26,25,26,7.7,79.4,0.0,974.2,144,2.9,84,0.25
2021-01-06T15:00:00Z,2021-01-06T14:00:00Z,PT60M,3.3,124,69.5,1.1,2,0,0,2,2,2,8.3,85.1,0.0,974.0,134,3.2,91,0.25
2021-01-06T16:00:00Z,2021-01-06T15:00:00Z,PT60M,2.6,113,26.2,1.0,0,0,0,0,0,0,8.7,89.1,0.0,973.9,132,3.7,100,0.25
2021-01-06T17:00:00Z,2021-01-06T16:00:00Z,PT60M,2.4,103,49.4,1.0,0,0,0,0,0,0,9.1,90.1,0.0,973.8,132,4.2,109,0.25
2021-01-06T18:00:00Z,2021-01-06T17:00:00Z,PT60M,2.3,92,81.9,0.6,0,0,0,0,0,0,9.1,88.9,0.0,974.2,136,4.4,119,0.25
2021-01-06T19:00:00Z,2021-01-06T18:00:00Z,PT60M,2.0,80,59.8,0.3,0,0,0,0,0,0,8.8,88.1,0.0,974.4,136,4.4,129,0.25
2021-01-06T20:00:00Z,2021-01-06T19:00:00Z,PT60M,1.9,66,44.0,0.2,0,0,0,0,0,0,8.8,88.5,0.0,973.9,133,4.6,138,0.25
2021-01-06T21:00:00Z,2021-01-06T20:00:00Z,PT60M,2.0,48,43.8,0.2,0,0,0,0,0,0,8.9,88.0,0.0,973.3,135,5.0,146,0.25
2021-01-06T22:00:00Z,2021-01-06T21:00:00Z,PT60M,2.0,23,42.0,0.2,0,0,0,0,0,0,9.4,88.0,0.0,972.9,140,5.0,152,0.25
2021-01-06T23:00:00Z,2021-01-06T22:00:00Z,PT60M,1.8,-7,71.8,0.2,0,0,0,0,0,0,9.9,88.7,0.0,972.2,144,4.6,153,0.25
2021-01-07T00:00:00Z,2021-01-06T23:00:00Z,PT60M,1.6,-35,71.9,0.2,0,0,0,0,0,0,10.3,90.3,0.0,971.7,145,4.0,150,0.26
2021-01-07T01:00:00Z,2021-01-07T00:00:00Z,PT60M,1.2,-57,65.8,0.1,0,0,0,0,0,0,10.6,92.3,0.0,971.2,141,3.4,143,0.26
2021-01-07T02:00:00Z,2021-01-07T01:00:00Z,PT60M,1.1,-73,40.4,0.2,0,0,0,0,0,0,10.9,93.3,0.0,970.5,136,3.4,134,0.26
2021-01-07T03:00:00Z,2021-01-07T02:00:00Z,PT60M,1.2,-86,61.2,0.4,0,0,0,0,0,0,11.5,94.0,0.0,970.0,138,3.4,124,0.26
2021-01-07T04:00:00Z,2021-01-07T03:00:00Z,PT60M,1.3,-97,79.3,0.6,0,0,0,0,0,0,12.0,95.1,0.0,969.5,141,2.9,114,0.26
2021-01-07T05:00:00Z,2021-01-07T04:00:00Z,PT60M,1.3,-108,85.0,0.8,0,0,0,0,0,0,12.6,96.2,0.0,968.9,143,2.5,105,0.26
2021-01-07T06:00:00Z,2021-01-07T05:00:00Z,PT60M,1.6,-118,92.6,1.3,0,0,0,0,0,0,13.3,97.6,0.0,968.5,143,2.3,96,0.26
2021-01-07T07:00:00Z,2021-01-07T06:00:00Z,PT60M,1.9,-130,81.5,1.7,6,0,0,6,5,6,13.7,98.4,0.0,968.3,137,2.7,88,0.26
2021-01-07T08:00:00Z,2021-01-07T07:00:00Z,PT60M,2.2,-142,74.0,2.0,30,0,0,30,29,30,13.5,98.2,0.0,967.8,125,3.3,81,0.26
2021-01-07T09:00:00Z,2021-01-07T08:00:00Z,PT60M,2.5,-155,69.5,2.2,65,0,0,65,63,65,13.2,98.1,0.0,967.3,120,2.5,75,0.26
2021-01-07T10:00:00Z,2021-01-07T09:00:00Z,PT60M,2.6,-169,75.2,2.4,66,0,0,66,64,66,12.9,98.3,0.0,966.9,153,1.2,72,0.26
2021-01-07T11:00:00Z,2021-01-07T10:00:00Z,PT60M,2.6,177,71.2,2.3,79,0,0,79,77,79,12.6,98.1,0.0,966.5,259,1.9,72,0.26
2021-01-07T12:00:00Z,2021-01-07T11:00:00Z,PT60M,2.4,162,59.6,2.0,99,0,0,99,96,99,12.3,97.1,0.0,966.0,285,4.1,74,0.26
2021-01-07T13:00:00Z,2021-01-07T12:00:00Z,PT60M,2.3,149,52.6,1.8,83,0,0,83,80,83,11.8,96.3,0.0,965.5,295,5.7,78,0.26
2021-01-07T14:00:00Z,2021-01-07T13:00:00Z,PT60M,2.4,136,54.0,1.8,31,0,0,31,30,31,11.2,95.4,0.0,965.6,297,6.8,84,0.26
2021-01-07T15:00:00Z,2021-01-07T14:00:00Z,PT60M,2.8,124,21.3,1.6,3,0,0,3,3,3,10.3,92.2,0.0,965.9,294,7.1,91,0.26
2021-01-07T16:00:00Z,2021-01-07T15:00:00Z,PT60M,3.0,113,5.8,1.3,0,0,0,0,0,0,9.3,88.1,0.0,966.6,296,7.2,100,0.26
2021-01-07T17:00:00Z,2021-01-07T16:00:00Z,PT60M,3.0,103,0.3,0.8,0,0,0,0,0,0,8.5,85.7,0.0,967.3,297,6.6,109,0.26
2021-01-07T18:00:00Z,2021-01-07T17:00:00Z,PT60M,2.5,92,0.0,0.3,0,0,0,0,0,0,7.9,85.5,0.0,968.1,290,4.9,119,0.26
2021-01-07T19:00:00Z,2021-01-07T18:00:00Z,PT60M,1.7,80,15.9,-0.1,0,0,0,0,0,0,7.6,87.6,0.0,968.7,278,4.5,129,0.26
2021-01-07T20:00:00Z,2021-01-07T19:00:00Z,PT60M,1.2,66,61.8,-0.5,0,0,0,0,0,0,7.5,88.5,0.0,969.1,276,5.5,138,0.26
2021-01-07T21:00:00Z,2021-01-07T20:00:00Z,PT60M,1.1,48,46.0,-1.3,0,0,0,0,0,0,7.1,83.9,0.0,969.7,281,5.9,146,0.26
2021-01-07T22:00:00Z,2021-01-07T21:00:00Z,PT60M,1.2,23,34.7,-2.3,0,0,0,0,0,0,6.8,77.5,0.0,970.4,286,6.1,152,0.26
2021-01-07T23:00:00Z,2021-01-07T22:00:00Z,PT60M,1.0,-7,4.0,-2.6,0,0,0,0,0,0,6.6,76.8,0.0,970.9,288,6.1,153,0.26
2021-01-08T00:00:00Z,2021-01-07T23:00:00Z,PT60M,0.2,-35,0.0,-2.6,0,0,0,0,0,0,6.4,81.3,0.0,971.1,287,5.2,150,0.3
2021-01-08T01:00:00Z,2021-01-08T00:00:00Z,PT60M,-0.6,-57,0.0,-2.8,0,0,0,0,0,0,6.2,84.6,0.0,971.5,281,4.0,143,0.3
2021-01-08T02:00:00Z,2021-01-08T01:00:00Z,PT60M,-0.8,-73,4.1,-3.1,0,0,0,0,0,0,6.2,84.8,0.0,971.8,273,3.7,134,0.3
2021-01-08T03:00:00Z,2021-01-08T02:00:00Z,PT60M,-1.0,-86,6.3,-3.3,0,0,0,0,0,0,6.2,84.1,0.0,971.9,272,3.5,124,0.3
2021-01-08T04:00:00Z,2021-01-08T03:00:00Z,PT60M,-1.2,-97,0.3,-3.6,0,0,0,0,0,0,6.2,83.6,0.0,972.1,269,3.2,114,0.3
2021-01-08T05:00:00Z,2021-01-08T04:00:00Z,PT60M,-1.3,-108,0.0,-3.7,0,0,0,0,0,0,6.2,83.7,0.0,972.3,265,2.8,105,0.3
2021-01-08T06:00:00Z,2021-01-08T05:00:00Z,PT60M,-1.4,-118,19.2,-3.8,0,0,0,0,0,0,6.3,83.4,0.0,972.6,267,2.8,96,0.3
2021-01-08T07:00:00Z,2021-01-08T06:00:00Z,PT60M,-1.1,-129,41.8,-3.9,18,0,0,18,18,18,6.3,81.3,0.0,972.8,276,3.1,87,0.3
2021-01-08T08:00:00Z,2021-01-08T07:00:00Z,PT60M,-0.2,-142,53.3,-3.9,66,0,0,66,64,66,6.2,75.7,0.0,972.8,288,3.7,81,0.3
2021-01-08T09:00:00Z,2021-01-08T08:00:00Z,PT60M,1.0,-155,48.4,-4.2,123,0,0,123,119,123,6.2,68.7,0.0,972.8,291,3.8,75,0.3
2021-01-08T10:00:00Z,2021-01-08T09:00:00Z,PT60M,1.7,-169,32.2,-4.3,177,83,26,203,241,189,6.2,64.4,0.0,972.8,288,3.3,72,0.3
2021-01-08T11:00:00Z,2021-01-08T10:00:00Z,PT60M,1.9,177,19.6,-4.4,157,297,94,250,398,204,6.3,62.8,0.0,972.5,289,2.8,72,0.3
2021-01-08T12:00:00Z,2021-01-08T11:00:00Z,PT60M,2.0,162,21.5,-4.4,147,240,69,217,333,171,6.3,62.7,0.0,972.2,291,2.6,73,0.3
2021-01-08T13:00:00Z,2021-01-08T12:00:00Z,PT60M,1.8,149,24.5,-4.3,113,153,35,149,216,105,6.3,64.0,0.0,971.9,289,2.4,77,0.3
2021-01-08T14:00:00Z,2021-01-08T13:00:00Z,PT60M,1.2,136,40.3,-4.1,54,7,1,55,57,54,6.4,67.4,0.0,971.8,278,1.9,83,0.3
2021-01-08T15:00:00Z,2021-01-08T14:00:00Z,PT60M,0.4,124,85.5,-4.1,1,0,0,1,1,1,6.6,71.8,0.0,972.1,258,1.7,91,0.3
2021-01-08T16:00:00Z,2021-01-08T15:00:00Z,PT60M,-0.0,113,86.3,-4.1,0,0,0,0,0,0,6.8,74.1,0.0,972.3,247,1.6,100,0.3
2021-01-08T17:00:00Z,2021-01-08T16:00:00Z,PT60M,-0.2,103,72.6,-4.1,0,0,0,0,0,0,7.0,74.9,0.0,972.3,253,1.7,109,0.3
2021-01-08T18:00:00Z,2021-01-08T17:00:00Z,PT60M,-0.2,92,75.2,-4.1,0,0,0,0,0,0,7.0,75.1,0.0,972.4,270,2.0,119,0.3
2021-01-08T19:00:00Z,2021-01-08T18:00:00Z,PT60M,-0.3,80,71.4,-4.1,0,0,0,0,0,0,6.9,75.2,0.0,972.6,274,2.1,128,0.3
2021-01-08T20:00:00Z,2021-01-08T19:00:00Z,PT60M,-0.4,66,76.3,-4.1,0,0,0,0,0,0,6.9,75.8,0.0,972.8,267,2.0,138,0.3
2021-01-08T21:00:00Z,2021-01-08T20:00:00Z,PT60M,-0.5,48,72.0,-4.2,0,0,0,0,0,0,6.8,76.2,0.0,973.0,265,2.2,146,0.3
2021-01-08T22:00:00Z,2021-01-08T21:00:00Z,PT60M,-0.6,23,65.5,-4.2,0,0,0,0,0,0,6.6,76.8,0.0,973.2,273,2.2,152,0.3
2021-01-08T23:00:00Z,2021-01-08T22:00:00Z,PT60M,-0.7,-7,77.6,-4.1,0,0,0,0,0,0,6.6,77.8,0.0,973.4,279,2.2,153,0.3
2021-01-09T00:00:00Z,2021-01-08T23:00:00Z,PT60M,-0.9,-35,78.9,-4.1,0,0,0,0,0,0,6.4,79.1,0.0,973.6,285,2.1,149,0.31
2021-01-09T01:00:00Z,2021-01-09T00:00:00Z,PT60M,-1.1,-56,73.5,-4.0,0,0,0,0,0,0,6.1,80.7,0.0,973.8,290,2.0,142,0.31
2021-01-09T02:00:00Z,2021-01-09T01:00:00Z,PT60M,-1.3,-73,62.9,-3.9,0,0,0,0,0,0,5.8,82.2,0.0,973.6,290,2.1,134,0.31
2021-01-09T03:00:00Z,2021-01-09T02:00:00Z,PT60M,-1.5,-85,59.7,-3.9,0,0,0,0,0,0,5.5,83.3,0.0,973.5,287,2.2,124,0.31
2021-01-09T04:00:00Z,2021-01-09T03:00:00Z,PT60M,-1.7,-97,63.4,-4.0,0,0,0,0,0,0,5.3,84.0,0.0,973.6,283,2.3,114,0.31
2021-01-09T05:00:00Z,2021-01-09T04:00:00Z,PT60M,-1.8,-107,66.1,-4.1,0,0,0,0,0,0,5.4,84.5,0.0,973.9,277,2.5,105,0.31
2021-01-09T06:00:00Z,2021-01-09T05:00:00Z,PT60M,-1.9,-118,60.0,-3.9,0,0,0,0,0,0,5.5,85.7,0.0,974.4,272,2.7,96,0.31
2021-01-09T07:00:00Z,2021-01-09T06:00:00Z,PT60M,-1.7,-129,44.8,-3.8,20,1,0,20,19,20,5.6,85.4,0.0,974.9,269,2.9,87,0.31
2021-01-09T08:00:00Z,2021-01-09T07:00:00Z,PT60M,-0.9,-141,23.8,-4.0,85,124,23,108,160,77,5.7,79.8,0.0,975.0,272,3.5,81,0.31
2021-01-09T09:00:00Z,2021-01-09T08:00:00Z,PT60M,0.1,-155,13.5,-4.2,106,392,102,209,382,124,5.9,73.0,0.0,975.0,278,4.3,75,0.31
2021-01-09T10:00:00Z,2021-01-09T09:00:00Z,PT60M,0.8,-169,5.1,-4.3,93,637,194,287,569,198,6.0,68.6,0.0,975.2,283,4.6,72,0.31
2021-01-09T11:00:00Z,2021-01-09T10:00:00Z,PT60M,1.3,177,5.8,-4.3,96,636,203,299,583,219,6.1,65.8,0.0,975.3,285,4.8,71,0.31
2021-01-09T12:00:00Z,2021-01-09T11:00:00Z,PT60M,1.5,162,38.9,-4.6,148,87,26,174,215,160,6.1,63.8,0.0,975.4,281,4.9,73,0.31
2021-01-09T13:00:00Z,2021-01-09T12:00:00Z,PT60M,1.4,149,18.7,-5.0,98,299,61,158,281,82,5.9,62.7,0.0,975.4,277,4.9,77,0.31
2021-01-09T14:00:00Z,2021-01-09T13:00:00Z,PT60M,0.8,136,11.4,-5.0,51,218,29,79,163,43,5.9,65.0,0.0,975.4,277,4.2,83,0.31
2021-01-09T15:00:00Z,2021-01-09T14:00:00Z,PT60M,-0.1,124,21.0,-4.8,5,10,1,6,9,5,5.9,70.7,0.0,975.8,277,3.5,91,0.31
2021-01-09T16:00:00Z,2021-01-09T15:00:00Z,PT60M,-0.8,113,22.8,-4.5,0,0,0,0,0,0,5.9,75.7,0.0,976.4,280,3.3,99,0.31
2021-01-09T17:00:00Z,2021-01-09T16:00:00Z,PT60M,-0.9,103,0.0,-4.4,0,0,0,0,0,0,5.8,77.5,0.0,977.0,286,3.2,109,0.31
2021-01-09T18:00:00Z,2021-01-09T17:00:00Z,PT60M,-0.8,92,0.0,-4.3,0,0,0,0,0,0,5.8,77.0,0.0,977.5,290,2.9,118,0.31
2021-01-09T19:00:00Z,2021-01-09T18:00:00Z,PT60M,-0.6,80,0.0,-4.3,0,0,0,0,0,0,5.7,75.9,0.0,977.7,284,2.8,128,0.31
2021-01-09T20:00:00Z,2021-01-09T19:00:00Z,PT60M,-0.8,66,0.0,-4.4,0,0,0,0,0,0,5.7,77.0,0.0,977.9,269,3.1,138,0.31
2021-01-09T21:00:00Z,2021-01-09T20:00:00Z,PT60M,-1.5,48,1.7,-4.3,0,0,0,0,0,0,5.7,81.2,0.0,978.1,259,3.4,146,0.31
2021-01-09T22:00:00Z,2021-01-09T21:00:00Z,PT60M,-1.8,23,17.6,-4.3,0,0,0,0,0,0,5.6,83.1,0.0,978.4,262,3.6,151,0.31
2021-01-09T23:00:00Z,2021-01-09T22:00:00Z,PT60M,-1.9,-7,35.5,-4.4,0,0,0,0,0,0,5.5,82.8,0.0,978.7,267,3.7,153,0.31
2021-01-10T00:00:00Z,2021-01-09T23:00:00Z,PT60M,-1.9,-35,32.8,-4.3,0,0,0,0,0,0,5.6,83.6,0.0,978.7,271,3.6,149,0.31
2021-01-10T01:00:00Z,2021-01-10T00:00:00Z,PT60M,-2.0,-56,21.7,-4.2,0,0,0,0,0,0,5.8,84.9,0.0,978.5,274,3.5,142,0.31
2021-01-10T02:00:00Z,2021-01-10T01:00:00Z,PT60M,-2.0,-72,33.5,-4.1,0,0,0,0,0,0,5.9,85.8,0.0,978.4,274,3.6,134,0.31
2021-01-10T03:00:00Z,2021-01-10T02:00:00Z,PT60M,-2.1,-85,45.6,-4.0,0,0,0,0,0,0,5.9,86.9,0.0,978.5,279,3.6,124,0.31
2021-01-10T04:00:00Z,2021-01-10T03:00:00Z,PT60M,-2.2,-97,71.6,-3.9,0,0,0,0,0,0,5.9,87.7,0.0,979.1,283,3.5,114,0.31
2021-01-10T05:00:00Z,2021-01-10T04:00:00Z,PT60M,-2.3,-107,66.2,-4.1,0,0,0,0,0,0,5.8,87.7,0.0,979.6,278,3.3,105,0.31
2021-01-10T06:00:00Z,2021-01-10T05:00:00Z,PT60M,-2.4,-118,46.5,-4.4,0,0,0,0,0,0,5.8,86.1,0.0,979.8,268,3.3,96,0.31
2021-01-10T07:00:00Z,2021-01-10T06:00:00Z,PT60M,-2.1,-129,33.3,-4.8,17,0,0,17,17,17,5.9,82.1,0.0,980.0,265,3.5,87,0.31
2021-01-10T08:00:00Z,2021-01-10T07:00:00Z,PT60M,-1.3,-141,33.7,-5.1,77,91,19,95,133,71,5.9,75.1,0.0,980.2,273,3.9,80,0.31
2021-01-10T09:00:00Z,2021-01-10T08:00:00Z,PT60M,-0.4,-154,2.9,-5.4,83,569,148,230,473,115,5.9,69.0,0.0,980.3,281,4.3,75,0.31
2021-01-10T10:00:00Z,2021-01-10T09:00:00Z,PT60M,0.1,-169,10.3,-5.5,129,448,138,267,478,206,5.9,66.0,0.0,980.4,282,4.3,72,0.31
2021-01-10T11:00:00Z,2021-01-10T10:00:00Z,PT60M,0.3,177,25.9,-5.6,182,153,49,231,306,211,5.9,64.2,0.0,980.3,280,4.2,71,0.31
2021-01-10T12:00:00Z,2021-01-10T11:00:00Z,PT60M,0.3,162,60.2,-5.8,112,0,0,112,109,112,6.0,63.3,0.0,980.2,278,4.2,73,0.31
2021-01-10T13:00:00Z,2021-01-10T12:00:00Z,PT60M,0.1,149,65.4,-5.9,66,0,0,66,64,66,6.0,63.9,0.0,980.2,279,4.1,77,0.31
2021-01-10T14:00:00Z,2021-01-10T13:00:00Z,PT60M,-0.4,136,49.2,-5.7,44,0,0,44,43,44,6.0,67.5,0.0,980.3,279,3.2,83,0.31
2021-01-10T15:00:00Z,2021-01-10T14:00:00Z,PT60M,-1.3,124,57.7,-5.5,3,0,0,3,3,3,5.9,72.9,0.0,980.4,283,2.4,91,0.31
2021-01-10T16:00:00Z,2021-01-10T15:00:00Z,PT60M,-1.9,113,48.5,-5.4,0,0,0,0,0,0,5.9,76.9,0.0,980.7,292,2.4,99,0.31
2021-01-10T17:00:00Z,2021-01-10T16:00:00Z,PT60M,-2.1,103,47.2,-5.4,0,0,0,0,0,0,5.9,78.1,0.0,981.2,294,2.3,109,0.31
2021-01-10T18:00:00Z,2021-01-10T17:00:00Z,PT60M,-2.0,92,56.0,-5.5,0,0,0,0,0,0,5.8,76.7,0.0,981.4,300,2.1,118,0.31
2021-01-10T19:00:00Z,2021-01-10T18:00:00Z,PT60M,-1.9,80,54.6,-5.7,0,0,0,0,0,0,5.7,75.1,0.0,981.6,306,2.0,128,0.31
2021-01-10T20:00:00Z,2021-01-10T19:00:00Z,PT60M,-1.7,66,50.7,-5.8,0,0,0,0,0,0,5.7,73.8,0.0,981.5,308,1.5,137,0.31
2021-01-10T21:00:00Z,2021-01-10T20:00:00Z,PT60M,-1.6,48,50.7,-5.9,0,0,0,0,0,0,5.8,72.4,0.0,981.2,293,1.1,146,0.31
2021-01-10T22:00:00Z,2021-01-10T21:00:00Z,PT60M,-1.5,23,53.7,-6.0,0,0,0,0,0,0,5.8,71.5,0.0,981.4,258,1.2,151,0.31
2021-01-10T23:00:00Z,2021-01-10T22:00:00Z,PT60M,-1.5,-6,51.2,-6.0,0,0,0,0,0,0,5.7,71.4,0.0,981.2,259,1.4,153,0.31
2021-01-11T00:00:00Z,2021-01-10T23:00:00Z,PT60M,-1.7,-34,70.9,-6.1,0,0,0,0,0,0,5.6,71.8,0.0,980.9,285,1.3,149,0.31
2021-01-11T01:00:00Z,2021-01-11T00:00:00Z,PT60M,-1.9,-56,64.7,-6.2,0,0,0,0,0,0,5.6,72.4,0.0,980.8,310,1.0,142,0.31
2021-01-11T02:00:00Z,2021-01-11T01:00:00Z,PT60M,-2.2,-72,73.0,-6.4,0,0,0,0,0,0,5.8,73.1,0.0,980.6,312,0.4,134,0.31
2021-01-11T03:00:00Z,2021-01-11T02:00:00Z,PT60M,-2.4,-85,79.4,-6.4,0,0,0,0,0,0,5.9,74.1,0.0,980.5,191,0.5,124,0.31
2021-01-11T04:00:00Z,2021-01-11T03:00:00Z,PT60M,-2.4,-96,71.9,-6.3,0,0,0,0,0,0,6.0,74.6,0.0,980.3,183,0.7,114,0.31
2021-01-11T05:00:00Z,2021-01-11T04:00:00Z,PT60M,-2.4,-107,70.6,-6.2,0,0,0,0,0,0,5.9,75.0,0.0,980.0,160,0.9,105,0.31
2021-01-11T06:00:00Z,2021-01-11T05:00:00Z,PT60M,-2.6,-118,79.4,-6.4,0,0,0,0,0,0,5.8,75.0,0.0,980.3,166,1.2,95,0.31
2021-01-11T07:00:00Z,2021-01-11T06:00:00Z,PT60M,-2.5,-129,72.5,-6.6,10,0,0,10,9,10,5.7,73.5,0.0,980.8,174,1.0,87,0.31
2021-01-11T08:00:00Z,2021-01-11T07:00:00Z,PT60M,-2.1,-141,46.2,-6.7,71,0,0,71,69,71,5.5,70.9,0.0,981.0,157,0.6,80,0.31
2021-01-11T09:00:00Z,2021-01-11T08:00:00Z,PT60M,-1.6,-154,60.3,-6.8,94,0,0,94,92,94,5.4,67.9,0.0,981.2,143,1.0,75,0.31
2021-01-11T10:00:00Z,2021-01-11T09:00:00Z,PT60M,-1.2,-168,60.7,-6.9,120,0,0,120,116,120,5.2,65.6,0.0,981.0,144,1.5,72,0.31
2021-01-11T11:00:00Z,2021-01-11T10:00:00Z,PT60M,-0.9,177,60.5,-6.8,127,0,0,127,123,127,4.9,63.9,0.0,980.7,154,1.8,71,0.31
2021-01-11T12:00:00Z,2021-01-11T11:00:00Z,PT60M,-0.7,163,46.2,-6.9,156,0,0,156,151,156,4.6,62.5,0.0,980.6,166,1.9,73,0.31
2021-01-11T13:00:00Z,2021-01-11T12:00:00Z,PT60M,-0.7,149,55.1,-7.1,94,0,0,94,91,94,4.3,62.0,0.0,980.3,170,1.8,77,0.31
2021-01-11T14:00:00Z,2021-01-11T13:00:00Z,PT60M,-1.1,136,37.9,-6.9,59,0,0,59,58,59,4.2,64.8,0.0,979.9,163,1.7,83,0.31
2021-01-11T15:00:00Z,2021-01-11T14:00:00Z,PT60M,-2.0,124,45.2,-6.7,6,0,0,6,5,6,4.4,69.9,0.0,979.7,161,1.7,90,0.31
2021-01-11T16:00:00Z,2021-01-11T15:00:00Z,PT60M,-2.6,113,57.7,-6.7,0,0,0,0,0,0,4.7,73.1,0.0,979.7,160,1.7,99,0.31
2021-01-11T17:00:00Z,2021-01-11T16:00:00Z,PT60M,-2.7,103,58.1,-6.7,0,0,0,0,0,0,5.0,74.2,0.0,979.9,151,1.7,108,0.31
2021-01-11T18:00:00Z,2021-01-11T17:00:00Z,PT60M,-2.8,92,53.4,-6.7,0,0,0,0,0,0,5.3,74.4,0.0,980.4,156,2.0,118,0.31
2021-01-11T19:00:00Z,2021-01-11T18:00:00Z,PT60M,-2.9,80,16.0,-6.7,0,0,0,0,0,0,5.6,74.8,0.0,980.6,162,2.3,128,0.31
2021-01-11T20:00:00Z,2021-01-11T19:00:00Z,PT60M,-3.0,66,0.0,-6.6,0,0,0,0,0,0,5.9,75.9,0.0,980.2,156,2.3,137,0.31
2021-01-11T21:00:00Z,2021-01-11T20:00:00Z,PT60M,-3.1,48,6.3,-6.6,0,0,0,0,0,0,6.2,76.9,0.0,979.8,149,2.3,145,0.31
2021-01-11T22:00:00Z,2021-01-11T21:00:00Z,PT60M,-3.2,23,0.3,-6.4,0,0,0,0,0,0,6.7,78.1,0.0,979.5,150,2.6,151,0.31
2021-01-11T23:00:00Z,2021-01-11T22:00:00Z,PT60M,-3.2,-6,15.7,-6.3,0,0,0,0,0,0,7.4,79.5,0.0,979.2,151,2.8,153,0.31
2021-01-12T00:00:00Z,2021-01-11T23:00:00Z,PT60M,-3.3,-34,66.1,-5.9,0,0,0,0,0,0,8.1,82.4,0.0,979.1,148,3.0,149,0.3
2021-01-12T01:00:00Z,2021-01-12T00:00:00Z,PT60M,-3.2,-56,56.1,-5.5,0,0,0,0,0,0,8.7,84.3,0.0,978.9,148,3.4,142,0.3
2021-01-12T02:00:00Z,2021-01-12T01:00:00Z,PT60M,-3.2,-72,49.2,-5.3,0,0,0,0,0,0,9.2,85.4,0.0,978.3,153,4.2,134,0.3
2021-01-12T03:00:00Z,2021-01-12T02:00:00Z,PT60M,-3.1,-85,48.6,-4.8,0,0,0,0,0,0,9.4,87.9,0.0,977.5,157,4.9,124,0.3
2021-01-12T04:00:00Z,2021-01-12T03:00:00Z,PT60M,-3.0,-96,51.5,-4.7,0,0,0,0,0,0,9.4,88.3,0.0,976.9,158,5.1,114,0.3
2021-01-12T05:00:00Z,2021-01-12T04:00:00Z,PT60M,-3.1,-107,44.7,-5.1,0,0,0,0,0,0,9.4,85.8,0.0,976.7,158,4.8,104,0.3
2021-01-12T06:00:00Z,2021-01-12T05:00:00Z,PT60M,-3.2,-118,52.7,-5.6,0,0,0,0,0,0,9.3,83.3,0.0,976.5,158,4.5,95,0.3
2021-01-12T07:00:00Z,2021-01-12T06:00:00Z,PT60M,-3.0,-129,50.4,-5.9,14,0,0,14,13,14,9.2,80.1,0.0,976.2,160,4.9,87,0.3
2021-01-12T08:00:00Z,2021-01-12T07:00:00Z,PT60M,-2.4,-141,69.2,-6.0,39,0,0,39,38,39,9.1,75.9,0.0,975.6,161,5.6,80,0.3
2021-01-12T09:00:00Z,2021-01-12T08:00:00Z,PT60M,-1.6,-154,67.5,-5.9,71,0,0,71,69,71,9.0,72.6,0.0,975.2,162,6.1,75,0.3
2021-01-12T10:00:00Z,2021-01-12T09:00:00Z,PT60M,-0.9,-168,79.0,-5.5,59,0,0,59,58,59,9.0,70.9,0.0,975.0,166,6.9,72,0.3
2021-01-12T11:00:00Z,2021-01-12T10:00:00Z,PT60M,-0.4,177,77.4,-5.0,68,0,0,68,66,68,8.9,71.0,0.0,974.1,167,6.6,71,0.3
2021-01-12T12:00:00Z,2021-01-12T11:00:00Z,PT60M,-0.3,163,76.9,-4.5,61,0,0,61,60,61,8.6,73.3,0.0,972.8,167,5.5,73,0.3
2021-01-12T13:00:00Z,2021-01-12T12:00:00Z,PT60M,-0.4,149,71.2,-4.3,53,0,0,53,52,53,8.5,75.0,0.0,972.1,170,5.4,77,0.3
2021-01-12T14:00:00Z,2021-01-12T13:00:00Z,PT60M,-0.6,136,58.6,-4.3,33,0,0,33,32,33,8.3,76.2,0.0,971.7,169,5.7,83,0.3
2021-01-12T15:00:00Z,2021-01-12T14:00:00Z,PT60M,-0.8,124,53.5,-4.2,3,0,0,3,3,3,8.1,78.1,0.0,971.2,166,5.6,90,0.3
2021-01-12T16:00:00Z,2021-01-12T15:00:00Z,PT60M,-1.0,113,46.7,-4.0,0,0,0,0,0,0,8.1,79.8,0.0,970.8,162,5.5,99,0.3
2021-01-12T17:00:00Z,2021-01-12T16:00:00Z,PT60M,-1.0,103,47.1,-3.9,0,0,0,0,0,0,8.1,80.9,0.0,970.3,160,5.7,108,0.3
2021-01-12T18:00:00Z,2021-01-12T17:00:00Z,PT60M,-1.3,92,48.7,-4.1,0,0,0,0,0,0,7.9,81.1,0.0,969.7,162,6.2,118,0.3
2021-01-12T19:00:00Z,2021-01-12T18:00:00Z,PT60M,-1.5,80,49.4,-4.4,0,0,0,0,0,0,7.8,80.4,0.0,969.0,164,6.3,128,0.3
